ConocoPhillips COP
,,,,,,
,Date,Open,High,Low,Close,Volume
,"Oct 21, 2021",75.65,75.65,74.11,74.59,"5,836,250"
,"Oct 22, 2021",75.12,76.08,74.99,75.72,"7,170,189"
,"Oct 25, 2021",76.56,77.98,76.20,76.52,"7,471,151"
,"Oct 26, 2021",76.69,77.63,76.47,77.03,"5,898,213"
,"Oct 27, 2021",75.56,76.66,74.25,74.43,"9,025,555"
,"Oct 28, 2021",74.37,75.34,74.12,75.15,"5,195,872"
,"Oct 29, 2021",74.43,75.30,73.97,74.49,"8,079,336"
,"Nov 1, 2021",74.95,75.41,74.42,74.59,"11,944,579"
,"Nov 2, 2021",74.54,75.25,72.81,73.03,"10,891,892"
,"Nov 3, 2021",72.65,73.69,72.25,72.74,"9,311,832"
,"Nov 4, 2021",74.00,74.78,72.87,73.31,"8,573,540"
,"Nov 5, 2021",74.56,75.81,73.92,75.45,"6,987,702"
,"Nov 8, 2021",75.67,77.15,75.46,75.93,"6,957,665"
,"Nov 9, 2021",75.81,75.99,74.72,75.75,"6,049,786"
,"Nov 10, 2021",74.50,74.97,72.93,73.00,"7,484,472"
,"Nov 11, 2021",73.30,73.66,71.99,72.14,"7,784,695"
,"Nov 12, 2021",71.59,72.54,71.50,72.36,"5,329,611"
,"Nov 15, 2021",72.23,73.39,71.74,72.72,"6,181,437"
,"Nov 16, 2021",73.00,73.81,72.57,72.64,"7,451,129"
,"Nov 17, 2021",72.12,73.93,71.73,71.97,"7,628,627"
,"Nov 18, 2021",72.12,73.21,71.61,72.72,"6,549,326"
,"Nov 19, 2021",70.92,71.30,69.41,69.61,"8,817,836"
,"Nov 22, 2021",69.64,72.83,69.61,71.89,"7,445,908"
,"Nov 23, 2021",72.91,74.72,72.84,73.78,"9,109,782"
,"Nov 24, 2021",73.23,75.49,73.20,74.83,"7,215,756"
,"Nov 26, 2021",70.53,71.62,69.34,71.48,"10,258,743"
,"Nov 29, 2021",73.48,74.70,71.95,72.15,"9,191,595"
,"Nov 30, 2021",70.69,72.24,70.01,70.13,"15,723,652"
,"Dec 1, 2021",72.01,72.18,69.15,69.20,"10,071,026"
,"Dec 2, 2021",69.19,71.65,68.24,71.26,"8,410,854"
,"Dec 3, 2021",72.17,72.94,70.18,71.11,"6,995,666"
,"Dec 6, 2021",72.50,73.51,71.63,72.81,"6,200,074"
,"Dec 7, 2021",74.16,75.96,74.10,74.57,"8,136,727"
,"Dec 8, 2021",74.62,75.37,73.59,74.11,"6,313,232"
,"Dec 9, 2021",73.96,73.96,72.46,72.55,"6,511,575"
,"Dec 10, 2021",73.39,73.65,71.59,73.49,"6,065,173"
,"Dec 13, 2021",72.87,73.13,70.52,71.02,"5,719,137"
,"Dec 14, 2021",70.56,71.74,70.03,70.68,"6,669,332"
,"Dec 15, 2021",70.61,71.22,68.67,70.71,"6,805,602"
,"Dec 16, 2021",71.73,73.06,71.32,71.70,"7,068,170"
,"Dec 17, 2021",70.90,71.10,68.50,68.61,"22,942,541"
,"Dec 20, 2021",67.05,68.64,66.06,68.60,"11,485,027"
,"Dec 21, 2021",69.43,70.84,69.30,70.68,"6,324,833"
,"Dec 22, 2021",70.50,71.62,69.86,71.08,"3,775,254"
,"Dec 23, 2021",71.29,72.14,71.04,71.19,"3,902,796"
,"Dec 27, 2021",71.19,73.25,70.46,73.21,"3,969,758"
,"Dec 28, 2021",73.41,73.92,72.89,73.12,"3,383,737"
,"Dec 29, 2021",73.26,73.78,72.44,72.92,"3,947,322"
,"Dec 30, 2021",73.08,73.70,72.20,72.28,"3,340,219"
,"Dec 31, 2021",71.81,72.67,71.68,72.18,"3,453,908"
,"Jan 3, 2022",72.03,73.96,72.02,73.77,"5,769,987"
,"Jan 4, 2022",74.56,77.38,74.28,76.97,"9,189,329"
,"Jan 5, 2022",77.98,78.27,75.52,75.65,"9,034,480"
,"Jan 6, 2022",77.82,78.79,76.90,78.49,"8,679,016"
,"Jan 7, 2022",78.87,80.93,78.38,80.64,"10,838,782"
,"Jan 10, 2022",80.65,81.16,79.21,81.03,"9,125,394"
,"Jan 11, 2022",81.61,83.77,80.63,83.59,"8,510,626"
,"Jan 12, 2022",84.00,84.54,83.10,84.40,"7,740,127"
,"Jan 13, 2022",83.94,84.86,83.19,83.62,"6,814,006"
,"Jan 14, 2022",84.22,86.87,83.87,86.74,"7,946,637"
,"Jan 18, 2022",88.00,89.11,85.82,87.51,"10,783,452"
,"Jan 19, 2022",87.89,88.44,85.72,87.28,"7,370,103"
,"Jan 20, 2022",86.05,88.47,85.40,85.63,"7,707,678"
,"Jan 21, 2022",84.91,85.11,82.15,82.72,"10,625,731"
,"Jan 24, 2022",80.70,83.45,78.78,83.02,"9,506,258"
,"Jan 25, 2022",83.12,87.26,81.32,87.11,"8,514,773"
,"Jan 26, 2022",88.72,89.19,86.36,87.06,"9,416,372"
,"Jan 27, 2022",88.95,89.74,87.81,89.66,"9,629,577"
,"Jan 28, 2022",87.98,89.72,87.70,89.22,"11,561,378"
,"Jan 31, 2022",88.78,89.43,86.92,88.62,"7,539,845"
,"Feb 1, 2022",87.40,91.89,87.22,91.54,"9,424,874"
,"Feb 2, 2022",90.45,92.61,88.98,92.21,"8,803,363"
,"Feb 3, 2022",92.78,92.95,89.47,90.87,"13,258,512"
,"Feb 4, 2022",92.00,94.93,91.75,91.87,"12,035,305"
,"Feb 7, 2022",90.42,94.23,89.68,92.94,"8,420,614"
,"Feb 8, 2022",91.95,93.15,90.00,91.33,"7,481,571"
,"Feb 9, 2022",91.53,94.04,91.25,92.95,"6,973,174"
,"Feb 10, 2022",92.24,94.33,91.29,91.91,"7,149,932"
,"Feb 11, 2022",91.84,93.69,91.35,93.52,"9,580,809"
,"Feb 14, 2022",92.50,92.72,90.21,91.55,"7,274,373"
,"Feb 15, 2022",88.68,89.92,87.73,89.68,"8,381,456"
,"Feb 16, 2022",89.77,91.90,89.64,90.21,"6,854,358"
,"Feb 17, 2022",90.16,91.85,90.16,91.16,"6,842,765"
,"Feb 18, 2022",89.61,90.64,88.70,89.63,"6,574,777"
,"Feb 22, 2022",92.73,92.85,86.42,87.83,"9,267,484"
,"Feb 23, 2022",88.00,89.48,87.35,88.23,"7,354,969"
,"Feb 24, 2022",90.00,90.25,85.29,87.73,"11,509,285"
,"Feb 25, 2022",88.38,91.52,87.82,91.27,"10,563,007"
,"Feb 28, 2022",90.67,95.07,89.85,94.86,"15,095,976"
,"Mar 1, 2022",95.85,98.46,94.80,96.96,"14,453,517"
,"Mar 2, 2022",98.37,99.97,97.19,98.04,"16,168,037"
,"Mar 3, 2022",97.20,98.19,95.63,97.41,"8,704,944"
,"Mar 4, 2022",97.61,100.34,97.44,100.27,"10,980,735"
,"Mar 7, 2022",101.49,103.77,99.12,101.27,"13,788,829"
,"Mar 8, 2022",101.51,104.44,95.86,98.80,"17,231,393"
,"Mar 9, 2022",95.36,98.72,92.76,96.21,"12,656,214"
,"Mar 10, 2022",97.28,99.83,96.44,99.72,"9,480,956"
,"Mar 11, 2022",98.83,101.06,98.16,98.41,"7,666,506"
,"Mar 14, 2022",97.38,97.55,94.21,96.55,"10,532,224"
,"Mar 15, 2022",92.86,95.82,92.32,95.05,"8,863,644"
,"Mar 16, 2022",95.20,95.76,94.10,94.82,"9,314,226"
,"Mar 17, 2022",96.65,99.07,96.51,98.83,"8,868,334"
,"Mar 18, 2022",99.11,100.15,98.47,99.60,"16,146,890"
,"Mar 21, 2022",101.17,103.97,100.87,102.76,"8,107,359"
,"Mar 22, 2022",102.67,102.87,100.32,101.77,"6,377,480"
,"Mar 23, 2022",103.22,105.02,103.19,104.37,"7,681,542"
,"Mar 24, 2022",104.97,105.85,103.75,104.54,"6,192,473"
,"Mar 25, 2022",104.17,107.52,103.82,107.50,"7,834,438"
,"Mar 28, 2022",105.06,105.14,103.01,103.50,"6,091,062"
,"Mar 29, 2022",99.99,100.94,97.84,100.69,"10,977,578"
,"Mar 30, 2022",101.34,102.76,100.60,101.10,"6,069,241"
,"Mar 31, 2022",100.00,102.45,99.40,100.00,"9,777,896"
,"Apr 1, 2022",100.15,101.66,99.28,100.58,"6,934,069"
,"Apr 4, 2022",101.41,101.91,99.62,100.55,"4,947,996"
,"Apr 5, 2022",100.85,101.66,97.90,98.05,"5,708,085"
,"Apr 6, 2022",99.75,100.17,96.82,97.54,"5,680,173"
,"Apr 7, 2022",98.73,100.20,96.91,99.96,"6,285,316"
,"Apr 8, 2022",100.69,103.31,100.53,103.05,"6,175,229"
,"Apr 11, 2022",101.90,102.00,97.79,97.98,"7,002,194"
,"Apr 12, 2022",100.05,101.88,99.41,100.00,"7,412,050"
,"Apr 13, 2022",101.08,101.73,98.92,100.23,"7,365,086"
,"Apr 14, 2022",100.19,102.38,99.84,101.37,"6,337,804"
,"Apr 18, 2022",102.71,104.11,101.70,103.47,"4,867,040"
,"Apr 19, 2022",102.83,103.58,101.02,101.56,"5,331,654"
,"Apr 20, 2022",102.10,103.47,101.38,102.67,"6,059,151"
,"Apr 21, 2022",103.12,103.76,98.31,98.67,"6,290,572"
,"Apr 22, 2022",97.87,99.45,95.77,96.01,"6,483,855"
,"Apr 25, 2022",93.00,93.42,88.80,91.66,"11,913,390"
,"Apr 26, 2022",92.51,94.29,91.30,91.32,"5,970,304"
,"Apr 27, 2022",91.72,93.93,88.77,93.06,"6,765,809"
,"Apr 28, 2022",93.04,98.46,91.20,97.55,"9,521,302"
,"Apr 29, 2022",97.75,98.81,94.92,95.52,"8,777,670"
,"May 2, 2022",94.27,96.05,92.58,95.92,"6,980,671"
,"May 3, 2022",96.68,99.53,96.14,98.93,"5,748,014"
,"May 4, 2022",101.00,104.19,99.11,103.86,"7,989,800"
,"May 5, 2022",104.59,106.59,100.53,102.86,"10,592,982"
,"May 6, 2022",104.17,107.71,102.80,107.69,"9,213,091"
,"May 9, 2022",105.17,105.50,96.48,97.20,"9,750,874"
,"May 10, 2022",98.88,101.52,95.97,98.00,"7,845,924"
,"May 11, 2022",99.71,102.89,98.80,99.04,"6,651,649"
,"May 12, 2022",98.45,99.66,95.47,99.60,"7,244,408"
,"May 13, 2022",100.83,103.81,100.70,102.91,"6,549,927"
,"May 16, 2022",103.08,107.09,102.64,105.50,"7,990,622"
,"May 17, 2022",107.08,108.30,105.71,107.02,"6,577,545"
,"May 18, 2022",107.72,108.10,102.76,104.48,"8,956,954"
,"May 19, 2022",101.83,106.71,101.83,104.61,"6,784,087"
,"May 20, 2022",105.13,107.55,102.19,105.02,"6,717,710"
,"May 23, 2022",106.04,109.43,105.77,109.02,"8,646,902"
,"May 24, 2022",107.95,109.98,106.30,109.48,"6,859,109"
,"May 25, 2022",109.95,111.53,109.55,111.20,"6,706,998"
,"May 26, 2022",112.63,114.60,112.18,113.15,"6,159,020"
,"May 27, 2022",112.15,114.60,111.87,114.60,"6,788,667"
,"May 31, 2022",116.23,117.99,111.32,112.36,"17,278,542"
,"Jun 1, 2022",114.36,117.30,114.18,115.75,"7,246,645"
,"Jun 2, 2022",114.26,115.95,113.11,114.96,"5,042,665"
,"Jun 3, 2022",115.45,118.42,115.12,118.12,"5,387,105"
,"Jun 6, 2022",118.19,118.81,116.62,117.38,"5,608,362"
,"Jun 7, 2022",117.18,122.71,117.13,122.71,"8,559,028"
,"Jun 8, 2022",122.72,124.08,121.50,121.86,"7,010,902"
,"Jun 9, 2022",120.62,121.78,118.43,118.56,"6,653,439"
,"Jun 10, 2022",117.00,119.64,115.30,116.83,"7,299,647"
,"Jun 13, 2022",112.45,114.02,108.37,111.76,"9,516,863"
,"Jun 14, 2022",114.02,116.16,110.04,111.49,"7,737,670"
,"Jun 15, 2022",111.49,112.06,107.59,109.33,"7,681,383"
,"Jun 16, 2022",105.01,106.21,101.13,102.42,"11,848,362"
,"Jun 17, 2022",101.49,102.34,92.81,93.74,"24,455,113"
,"Jun 21, 2022",96.02,100.10,95.98,99.28,"10,454,859"
,"Jun 22, 2022",92.85,95.05,91.46,93.06,"11,287,463"
,"Jun 23, 2022",93.75,94.20,87.26,87.89,"13,554,892"
,"Jun 24, 2022",90.00,92.05,88.36,90.91,"12,282,392"
,"Jun 27, 2022",91.58,93.79,90.95,92.23,"8,986,106"
,"Jun 28, 2022",94.98,97.07,93.55,95.22,"8,904,586"
,"Jun 29, 2022",96.89,97.45,91.28,91.46,"7,990,081"
,"Jun 30, 2022",88.56,91.71,87.83,89.81,"12,749,010"
,"Jul 1, 2022",91.93,92.31,88.31,90.98,"6,004,979"
,"Jul 5, 2022",89.35,89.35,83.06,84.64,"13,488,003"
,"Jul 6, 2022",83.71,85.69,80.44,83.34,"12,130,929"
,"Jul 7, 2022",86.19,87.21,85.68,86.35,"8,072,413"
,"Jul 8, 2022",87.53,87.86,84.67,86.46,"5,615,501"
,"Jul 11, 2022",85.59,86.60,84.19,85.55,"4,689,352"
,"Jul 12, 2022",82.56,84.04,81.61,83.45,"5,573,054"
,"Jul 13, 2022",82.36,85.19,82.36,83.11,"5,535,252"
,"Jul 14, 2022",79.83,81.77,78.30,81.61,"8,890,151"
,"Jul 15, 2022",83.87,83.94,81.82,82.89,"5,898,990"
,"Jul 18, 2022",84.74,86.39,84.65,85.07,"7,057,624"
,"Jul 19, 2022",85.41,88.71,84.88,88.48,"6,674,814"
,"Jul 20, 2022",87.75,91.22,87.22,90.71,"7,720,461"
,"Jul 21, 2022",87.35,89.06,86.87,88.93,"8,016,664"
,"Jul 22, 2022",89.21,90.19,87.54,88.13,"6,243,528"
,"Jul 25, 2022",89.46,92.14,87.79,92.05,"5,815,080"
,"Jul 26, 2022",93.44,94.18,89.97,91.09,"7,127,158"
,"Jul 27, 2022",92.04,93.66,91.29,93.27,"6,237,834"
,"Jul 28, 2022",94.22,95.26,92.60,94.06,"4,656,115"
,"Jul 29, 2022",96.18,97.92,95.40,97.43,"7,394,770"
,"Aug 1, 2022",95.31,96.06,93.68,95.10,"5,598,924"
,"Aug 2, 2022",95.10,95.85,93.93,94.71,"4,653,034"
,"Aug 3, 2022",95.35,95.68,90.43,91.32,"6,783,271"
,"Aug 4, 2022",92.74,93.00,89.28,89.88,"7,810,483"
,"Aug 5, 2022",88.22,93.42,88.00,92.85,"5,848,042"
,"Aug 8, 2022",93.02,94.69,92.85,93.63,"4,788,154"
,"Aug 9, 2022",95.30,97.28,94.86,95.51,"7,477,881"
,"Aug 10, 2022",95.39,96.31,93.16,95.98,"5,625,750"
,"Aug 11, 2022",98.12,101.32,97.52,100.36,"6,481,603"
,"Aug 12, 2022",99.75,102.96,99.35,102.75,"6,684,131"
,"Aug 15, 2022",98.39,101.46,97.55,100.77,"6,585,945"
,"Aug 16, 2022",101.21,102.05,98.93,100.10,"6,924,364"
,"Aug 17, 2022",100.10,102.69,99.77,101.36,"5,346,541"
,"Aug 18, 2022",102.65,105.11,102.22,104.88,"5,966,657"
,"Aug 19, 2022",104.59,105.69,103.53,105.14,"7,067,070"
,"Aug 22, 2022",103.67,105.70,102.54,105.24,"6,701,726"
,"Aug 23, 2022",107.23,110.68,106.74,108.45,"8,252,951"
,"Aug 24, 2022",108.11,110.76,107.84,110.52,"6,286,120"
,"Aug 25, 2022",111.45,112.14,110.65,112.08,"5,240,955"
,"Aug 26, 2022",112.62,114.25,111.49,112.12,"6,508,841"
,"Aug 29, 2022",112.09,115.47,111.89,113.42,"6,479,677"
,"Aug 30, 2022",111.17,111.51,108.90,110.50,"7,746,894"
,"Aug 31, 2022",107.85,111.86,107.05,109.45,"6,775,742"
,"Sep 1, 2022",107.78,108.94,105.75,107.53,"6,717,327"
,"Sep 2, 2022",109.64,112.00,109.00,110.26,"6,096,743"
,"Sep 6, 2022",111.00,111.68,108.08,108.63,"7,270,939"
,"Sep 7, 2022",105.82,107.51,104.76,106.76,"6,890,850"
,"Sep 8, 2022",107.34,109.19,106.60,108.32,"7,147,237"
,"Sep 9, 2022",110.05,112.42,109.87,111.97,"6,085,960"
,"Sep 12, 2022",112.95,115.41,112.82,114.39,"6,208,604"
,"Sep 13, 2022",112.90,114.39,111.82,112.33,"6,977,448"
,"Sep 14, 2022",113.69,118.39,113.46,117.71,"9,457,897"
,"Sep 15, 2022",115.14,117.22,114.63,115.56,"9,997,473"
,"Sep 16, 2022",115.57,115.64,111.20,113.13,"14,608,194"
,"Sep 19, 2022",109.80,113.48,109.44,112.87,"6,600,643"
,"Sep 20, 2022",112.55,112.84,110.55,112.07,"5,655,402"
,"Sep 21, 2022",114.17,114.89,111.06,111.09,"5,818,006"
,"Sep 22, 2022",113.20,113.85,109.93,110.06,"4,971,638"
,"Sep 23, 2022",105.09,105.27,99.60,100.59,"10,157,266"
,"Sep 26, 2022",100.09,102.72,99.12,99.20,"8,719,008"
,"Sep 27, 2022",101.37,102.58,98.52,98.76,"8,778,984"
,"Sep 28, 2022",98.83,103.44,98.46,103.00,"9,207,531"
,"Sep 29, 2022",101.59,104.09,99.89,103.66,"5,929,783"
,"Sep 30, 2022",102.43,103.93,101.00,102.34,"7,171,985"
,"Oct 3, 2022",106.93,110.84,106.53,109.97,"7,701,872"
,"Oct 4, 2022",112.47,115.85,111.72,115.62,"7,582,876"
,"Oct 5, 2022",116.25,117.26,113.76,115.93,"10,072,971"
,"Oct 6, 2022",114.79,118.36,114.68,117.65,"6,388,906"
,"Oct 7, 2022",118.14,121.36,117.32,118.51,"9,373,513"
,"Oct 10, 2022",118.61,120.44,115.45,116.80,"5,883,230"
,"Oct 11, 2022",114.11,118.11,113.21,115.58,"7,602,529"
,"Oct 12, 2022",114.76,117.34,113.99,116.30,"6,221,624"
,"Oct 13, 2022",114.50,123.41,114.43,122.74,"7,999,109"
,"Oct 14, 2022",121.09,122.98,117.04,117.96,"7,647,416"
,"Oct 17, 2022",119.78,121.44,118.02,118.36,"6,666,960"
,"Oct 18, 2022",119.58,120.04,115.70,117.89,"6,826,198"
,"Oct 19, 2022",118.42,121.60,118.09,121.11,"5,500,398"
,"Oct 20, 2022",122.50,124.91,121.78,121.81,"6,456,075"
,"Oct 21, 2022",122.67,124.76,121.57,124.49,"5,886,227"
,"Oct 24, 2022",124.53,126.40,124.20,125.14,"5,734,912"
,"Oct 25, 2022",124.33,125.49,122.88,123.94,"7,000,792"
,"Oct 26, 2022",124.72,128.18,124.58,126.57,"8,141,443"
,"Oct 27, 2022",127.70,129.45,126.24,126.64,"8,948,517"
,"Oct 28, 2022",128.50,128.99,124.01,127.17,"7,293,389"
,"Oct 31, 2022",125.58,129.99,125.57,126.09,"7,121,033"
,"Nov 1, 2022",128.74,129.32,126.89,127.78,"5,875,587"
,"Nov 2, 2022",127.08,129.80,125.79,126.51,"7,681,864"
,"Nov 3, 2022",129.62,136.12,128.29,133.82,"13,209,063"
,"Nov 4, 2022",137.00,138.49,129.65,132.32,"10,663,704"
,"Nov 7, 2022",132.75,136.42,132.61,134.94,"6,882,396"
,"Nov 8, 2022",134.30,135.28,132.23,134.44,"5,039,770"
,"Nov 9, 2022",132.46,132.57,124.89,125.26,"7,069,481"
,"Nov 10, 2022",128.10,129.77,125.57,129.46,"7,543,858"
,"Nov 11, 2022",131.20,134.85,130.56,133.96,"8,662,041"
,"Nov 14, 2022",132.38,135.68,132.28,133.03,"6,163,372"
,"Nov 15, 2022",133.59,134.84,131.91,134.09,"8,300,574"
,"Nov 16, 2022",132.58,133.50,129.09,129.24,"7,365,573"
,"Nov 17, 2022",127.59,131.37,127.03,131.19,"5,737,002"
,"Nov 18, 2022",128.41,129.20,126.50,128.59,"5,727,237"
,"Nov 21, 2022",125.04,127.11,121.81,125.49,"6,573,237"
,"Nov 22, 2022",128.00,130.55,126.46,129.98,"5,604,173"
,"Nov 23, 2022",127.59,129.22,125.80,126.74,"7,482,609"
,"Nov 25, 2022",126.89,127.77,126.50,126.81,"2,547,757"
,"Nov 28, 2022",122.70,125.06,121.24,123.84,"5,649,277"
,"Nov 29, 2022",125.82,126.83,123.92,124.25,"4,909,898"
,"Nov 30, 2022",126.65,126.68,122.44,123.51,"8,484,461"
,"Dec 1, 2022",124.67,125.37,122.89,123.06,"5,285,124"
,"Dec 2, 2022",122.12,123.87,121.34,122.18,"4,879,727"
,"Dec 5, 2022",124.26,124.69,118.71,119.37,"5,478,737"
,"Dec 6, 2022",118.44,119.74,114.54,115.61,"6,498,386"
,"Dec 7, 2022",116.29,117.60,114.09,114.88,"6,099,116"
,"Dec 8, 2022",117.79,117.89,111.88,112.60,"7,720,368"
,"Dec 9, 2022",112.41,113.95,109.73,110.02,"6,385,654"
,"Dec 12, 2022",110.90,112.30,110.07,111.78,"5,636,529"
,"Dec 13, 2022",114.45,115.59,113.37,113.41,"6,285,220"
,"Dec 14, 2022",114.75,115.65,112.04,112.87,"5,926,992"
,"Dec 15, 2022",111.64,112.92,110.47,112.55,"6,401,004"
,"Dec 16, 2022",110.45,111.22,109.01,110.44,"17,422,571"
,"Dec 19, 2022",112.16,112.76,109.64,110.44,"4,991,437"
,"Dec 20, 2022",110.45,113.81,110.00,112.65,"5,538,726"
,"Dec 21, 2022",114.94,116.67,113.55,116.28,"5,433,018"
,"Dec 22, 2022",116.05,116.78,109.84,112.90,"5,295,900"
,"Dec 23, 2022",113.65,117.10,113.65,117.05,"5,001,719"
,"Dec 27, 2022",117.92,119.06,117.06,118.47,"3,849,439"
,"Dec 28, 2022",118.21,118.27,114.74,115.31,"3,856,401"
,"Dec 29, 2022",114.73,117.00,114.62,116.39,"2,921,561"
,"Dec 30, 2022",116.07,118.21,116.01,118.00,"4,220,531"
,"Jan 3, 2023",116.56,117.98,111.92,113.12,"5,424,363"
,"Jan 4, 2023",111.22,114.31,110.46,113.34,"4,837,794"
,"Jan 5, 2023",113.53,117.80,113.53,116.77,"5,177,715"
,"Jan 6, 2023",118.50,120.19,117.54,118.23,"4,442,319"
,"Jan 9, 2023",120.32,120.66,116.86,117.36,"5,403,382"
,"Jan 10, 2023",118.23,118.62,116.68,118.08,"4,042,752"
,"Jan 11, 2023",119.19,119.55,116.91,118.24,"4,569,918"
,"Jan 12, 2023",118.39,121.10,117.85,120.16,"5,072,452"
,"Jan 13, 2023",120.58,121.85,118.51,121.47,"4,360,209"
,"Jan 17, 2023",121.06,122.54,119.56,120.24,"5,228,472"
,"Jan 18, 2023",121.20,123.71,118.36,118.55,"5,138,681"
,"Jan 19, 2023",117.55,120.26,116.26,119.64,"5,049,200"
,"Jan 20, 2023",120.16,121.91,119.25,121.80,"5,101,417"
,"Jan 23, 2023",122.46,123.17,119.97,120.13,"3,963,235"
,"Jan 24, 2023",121.00,121.00,117.64,118.81,"4,216,908"
,"Jan 25, 2023",118.20,120.38,116.64,120.37,"3,984,733"
,"Jan 26, 2023",122.29,124.73,120.80,124.65,"5,807,356"
,"Jan 27, 2023",124.69,126.39,123.52,123.61,"4,857,454"
,"Jan 30, 2023",122.09,122.60,120.33,120.53,"5,246,251"
,"Jan 31, 2023",120.22,122.09,119.10,121.87,"5,200,119"
,"Feb 1, 2023",120.71,120.97,115.20,117.70,"7,282,283"
,"Feb 2, 2023",113.49,115.39,109.76,111.30,"11,531,289"
,"Feb 3, 2023",111.31,112.39,107.76,108.11,"13,504,188"
,"Feb 6, 2023",108.57,109.95,106.73,107.49,"11,516,341"
,"Feb 7, 2023",108.41,112.15,107.41,112.02,"7,370,606"
,"Feb 8, 2023",112.23,113.00,109.84,110.79,"6,713,232"
,"Feb 9, 2023",110.61,111.74,109.85,109.93,"5,768,446"
,"Feb 10, 2023",111.98,115.37,111.83,115.06,"10,779,152"
,"Feb 13, 2023",113.95,114.10,112.12,112.31,"6,018,245"
,"Feb 14, 2023",111.00,114.45,110.55,113.55,"7,308,073"
,"Feb 15, 2023",111.82,112.17,109.98,111.65,"7,205,062"
,"Feb 16, 2023",110.88,111.71,108.09,108.36,"6,531,921"
,"Feb 17, 2023",106.14,106.67,103.17,104.12,"11,294,542"
,"Feb 21, 2023",104.01,106.12,103.51,105.31,"7,200,780"
,"Feb 22, 2023",105.48,105.48,102.96,104.08,"7,929,502"
,"Feb 23, 2023",106.00,106.40,104.07,105.43,"6,095,809"
,"Feb 24, 2023",104.17,105.55,103.36,105.25,"5,617,868"
,"Feb 27, 2023",105.17,106.18,103.44,105.86,"7,429,338"
,"Feb 28, 2023",106.66,107.31,103.31,103.35,"8,771,764"
,"Mar 1, 2023",103.73,107.68,103.23,106.25,"6,064,687"
,"Mar 2, 2023",106.07,108.96,105.78,108.33,"5,459,001"
,"Mar 3, 2023",106.27,109.08,105.82,108.64,"7,075,136"
,"Mar 6, 2023",107.58,109.60,107.10,109.56,"6,201,092"
,"Mar 7, 2023",108.59,108.92,106.67,107.65,"4,973,233"
,"Mar 8, 2023",107.00,108.53,105.76,107.23,"4,576,832"
,"Mar 9, 2023",107.92,109.25,105.36,105.81,"5,191,573"
,"Mar 10, 2023",105.73,107.33,103.60,104.22,"5,313,088"
,"Mar 13, 2023",102.00,103.58,99.57,100.68,"8,789,731"
,"Mar 14, 2023",101.05,104.42,99.62,101.36,"7,090,814"
,"Mar 15, 2023",97.42,98.71,93.59,95.24,"10,661,237"
,"Mar 16, 2023",92.01,96.50,91.53,96.40,"10,112,607"
,"Mar 17, 2023",96.35,96.95,93.50,94.39,"17,056,186"
,"Mar 20, 2023",94.84,96.89,94.71,96.16,"7,932,903"
,"Mar 21, 2023",98.09,100.09,98.00,99.71,"6,770,198"
,"Mar 22, 2023",100.00,101.09,98.29,98.37,"5,635,491"
,"Mar 23, 2023",98.51,99.76,95.50,96.42,"5,866,448"
,"Mar 24, 2023",94.56,95.90,93.26,95.43,"8,386,765"
,"Mar 27, 2023",96.31,98.50,95.60,97.48,"6,049,698"
,"Mar 28, 2023",96.61,98.69,96.43,97.93,"3,791,999"
,"Mar 29, 2023",99.64,100.30,98.67,99.75,"7,596,324"
,"Mar 30, 2023",100.61,100.86,98.87,99.25,"5,461,125"
,"Mar 31, 2023",99.81,99.90,98.94,99.21,"7,708,836"
,"Apr 3, 2023",105.13,109.14,105.01,108.42,"12,394,311"
,"Apr 4, 2023",108.33,108.77,105.11,106.30,"5,425,514"
,"Apr 5, 2023",106.91,107.88,105.92,107.75,"5,806,765"
,"Apr 6, 2023",106.90,107.74,105.89,106.26,"5,087,830"
